Tailings (Herschel-Bulkley model),,,
,,,
0.136371851,0.003619244,0.047246575,
0.13420099,0.003641922,0.048809372,
0.132030129,0.003660131,0.05013334,
0.129859269,0.003685621,0.052124087,
0.127688408,0.003709694,0.054116152,
0.125517547,0.003728065,0.055746358,
0.123346694,0.00375072,0.057868682,
0.12117584,0.003777621,0.060537182,
0.119004987,0.003793478,0.062235441,
0.116834134,0.003815487,0.064729676,
0.114663281,0.003833226,0.066889621,
0.112492427,0.00385644,0.069970258,
0.110321574,0.003880072,0.073329002,
0.108150721,0.003896916,0.075940222,
0.105979867,0.003917765,0.079410799,
0.103809014,0.003933367,0.082164064,
0.101638161,0.003957144,0.08656463,
0.099467307,0.003977775,0.090713598,
0.097296454,0.003994076,0.094392717,
0.095125601,0.004013946,0.099415138,
0.092954747,0.004035952,0.105443344,
0.090783894,0.004049805,0.109520212,
0.088613041,0.004067522,0.115133792,
0.086442187,0.004081518,0.119966067,
0.084271334,0.004099807,0.127310634,
0.082100481,0.004117132,0.135220706,
0.079929628,0.00412942,0.141888335,
0.077758774,0.004143624,0.150620699,
0.075587921,0.00415375,0.157489508,
0.073417068,0.004168077,0.169920608,
0.071246214,0.004179114,0.18186523,
0.069075361,0.0041866,0.192416355,
0.066904508,0.004193541,0.207182258,
0.064733654,0.004198642,0.224795431,
0.062562801,0.004199903,0.238090768,
0.060391948,0.004200011,0.25694412,
0.058221094,0.004198843,0.273418069,
0.056050241,0.004190309,0.301505178,
0.053879388,0.004176547,0.331098139,
0.051708534,0.004160321,0.357220381,
0.049537681,0.004131052,0.395323455,
0.047366828,0.004087365,0.444679558,
0.045195974,0.004047921,0.483821154,
0.043025121,0.00397843,0.548696816,
0.040854268,0.003914614,0.605930865,
0.038683415,0.003751065,0.736086726,
0.036512561,0.003544134,0.890186012,
0.034341708,0.003207504,1.14088595,
0.032170855,0.002210026,1.42921269,
0.029999999,0.001045474,1.78897476,
0.029999979,0.001045473,1.78897476,
0.029387735,0.000984004,1.84184623,
0.028775491,0.000948097,1.90167153,
0.028163247,0.000931927,1.96757007,
0.027551003,0.000931266,2.03883171,
0.026938759,0.000941694,2.11470938,
0.026326515,0.00102687,2.15080738,
0.025714271,0.001137357,2.17687774,
0.025102027,0.001250913,2.20659781,
0.024489783,0.001367304,2.2395792,
0.023877539,0.001486262,2.27550483,
0.023265295,0.001582915,2.2757833,
0.022653051,0.001670314,2.27104139,
0.022040807,0.00175272,2.26512218,
0.021428563,0.001835126,2.2602675,
0.020816319,0.001918499,2.25360179,
0.020204075,0.00200784,2.24526501,
0.019591831,0.00206757,2.22257161,
0.018979587,0.002120018,2.20052195,
0.018367343,0.002177673,2.18091011,
0.017755099,0.002236012,2.16258311,
0.017142855,0.002294708,2.14525461,
0.016530611,0.002350348,2.12895465,
0.015918367,0.002381634,2.11438656,
0.015306123,0.002411305,2.10059714,
0.014693878,0.002439544,2.0874939,
0.014081633,0.002466534,2.07500815,
0.013469388,0.002492513,2.06306195,
0.012857143,0.002524683,2.04839349,
0.012244898,0.002561329,2.03237033,
0.011632653,0.002599357,2.01662993,
0.011020408,0.002634139,2.00207376,
0.010408163,0.002669055,1.98795509,
0.009795918,0.00269977,1.9727242,
0.009183673,0.002718742,1.95228589,
0.008571428,0.002737509,1.93224001,
0.007959183,0.002756077,1.91259181,
0.007346939,0.00277445,1.89334762,
0.006734694,0.002792176,1.87126625,
0.006122449,0.002806191,1.82570493,
0.005510204,0.002820182,1.78038597,
0.004897959,0.002834148,1.73532701,
0.004285714,0.002848089,1.6905477,
0.003673469,0.002862003,1.64606917,
0.003061224,0.002879728,1.55974591,
0.00244898,0.00289986,1.44697607,
0.001836735,0.002919992,1.33426344,
0.00122449,0.002940124,1.22161663,
0.000612245,0.002960256,1.10904908,
0,0.002980386,0.996578991,
